Commodity,Year,Attribute,Value,Notes
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1993,Available in products-Peanut butter-Pounds,2.810456202,Includes peanut butter made by manufacturers for use in cookies and sandwiches but excludes peanut butter used in candy.
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1994,Available in products-Peanut butter-Pounds,2.710085943,Includes peanut butter made by manufacturers for use in cookies and sandwiches but excludes peanut butter used in candy.
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1995,Available in products-Peanut butter-Pounds,2.747000498,Includes peanut butter made by manufacturers for use in cookies and sandwiches but excludes peanut butter used in candy.
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1996,Available in products-Peanut butter-Pounds,2.713139239,Includes peanut butter made by manufacturers for use in cookies and sandwiches but excludes peanut butter used in candy.
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1997,Available in products-Peanut butter-Pounds,2.80155513,Includes peanut butter made by manufacturers for use in cookies and sandwiches but excludes peanut butter used in candy.
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1998,Available in products-Peanut butter-Pounds,2.711709743,Includes peanut butter made by manufacturers for use in cookies and sandwiches but excludes peanut butter used in candy.
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1999,Available in products-Peanut butter-Pounds,2.779452104,Includes peanut butter made by manufacturers for use in cookies and sandwiches but excludes peanut butter used in candy.
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",2000,Available in products-Peanut butter-Pounds,2.680794801,Includes peanut butter made by manufacturers for use in cookies and sandwiches but excludes peanut butter used in candy.
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",2001,Available in products-Peanut butter-Pounds,2.884354186,Includes peanut butter made by manufacturers for use in cookies and sandwiches but excludes peanut butter used in candy.
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",2002,Available in products-Peanut butter-Pounds,2.88899909,Includes peanut butter made by manufacturers for use in cookies and sandwiches but excludes peanut butter used in candy.
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",2003,Available in products-Peanut butter-Pounds,3.114145942,Includes peanut butter made by manufacturers for use in cookies and sandwiches but excludes peanut butter used in candy.
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",2004,Available in products-Peanut butter-Pounds,3.211930352,Includes peanut butter made by manufacturers for use in cookies and sandwiches but excludes peanut butter used in candy.
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",2005,Available in products-Peanut butter-Pounds,3.303334936,Includes peanut butter made by manufacturers for use in cookies and sandwiches but excludes peanut butter used in candy.
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",2006,Available in products-Peanut butter-Pounds,3.337515508,Includes peanut butter made by manufacturers for use in cookies and sandwiches but excludes peanut butter used in candy.
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",2007,Available in products-Peanut butter-Pounds,3.367884049,Includes peanut butter made by manufacturers for use in cookies and sandwiches but excludes peanut butter used in candy.
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",2008,Available in products-Peanut butter-Pounds,3.633194388,Includes peanut butter made by manufacturers for use in cookies and sandwiches but excludes peanut butter used in candy.
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",2009,Available in products-Peanut butter-Pounds,3.892197767,Includes peanut butter made by manufacturers for use in cookies and sandwiches but excludes peanut butter used in candy.
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",2010,Available in products-Peanut butter-Pounds,3.928427218,Includes peanut butter made by manufacturers for use in cookies and sandwiches but excludes peanut butter used in candy.
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",2011,Available in products-Peanut butter-Pounds,3.851936653,Includes peanut butter made by manufacturers for use in cookies and sandwiches but excludes peanut butter used in candy.
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",2012,Available in products-Peanut butter-Pounds,3.920993172,Includes peanut butter made by manufacturers for use in cookies and sandwiches but excludes peanut butter used in candy.
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",2013,Available in products-Peanut butter-Pounds,3.863086018,Includes peanut butter made by manufacturers for use in cookies and sandwiches but excludes peanut butter used in candy.
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",2014,Available in products-Peanut butter-Pounds,4.106066579,Includes peanut butter made by manufacturers for use in cookies and sandwiches but excludes peanut butter used in candy.
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",2015,Available in products-Peanut butter-Pounds,4.063487168,Includes peanut butter made by manufacturers for use in cookies and sandwiches but excludes peanut butter used in candy.
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",2016,Available in products-Peanut butter-Pounds,4.154413063,Includes peanut butter made by manufacturers for use in cookies and sandwiches but excludes peanut butter used in candy.
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",2017,Available in products-Peanut butter-Pounds,4.05359294,Includes peanut butter made by manufacturers for use in cookies and sandwiches but excludes peanut butter used in candy.
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",2018,Available in products-Peanut butter-Pounds,4.115843666,Includes peanut butter made by manufacturers for use in cookies and sandwiches but excludes peanut butter used in candy.
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1967,Available in products-Peanut candy-Pounds,1.092871303,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1968,Available in products-Peanut candy-Pounds,1.133087764,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1969,Available in products-Peanut candy-Pounds,1.171689136,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1970,Available in products-Peanut candy-Pounds,1.193039946,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1971,Available in products-Peanut candy-Pounds,1.191479469,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1972,Available in products-Peanut candy-Pounds,1.244034712,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1973,Available in products-Peanut candy-Pounds,1.192027869,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1974,Available in products-Peanut candy-Pounds,1.019104691,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1975,Available in products-Peanut candy-Pounds,1.115241636,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1976,Available in products-Peanut candy-Pounds,1.082475414,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1977,Available in products-Peanut candy-Pounds,1.073095506,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1978,Available in products-Peanut candy-Pounds,1.211863986,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1979,Available in products-Peanut candy-Pounds,1.154025864,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1980,Available in products-Peanut candy-Pounds,1.050514239,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1981,Available in products-Peanut candy-Pounds,1.117608774,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1982,Available in products-Peanut candy-Pounds,1.229277071,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1983,Available in products-Peanut candy-Pounds,1.277483478,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1984,Available in products-Peanut candy-Pounds,1.233375109,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1985,Available in products-Peanut candy-Pounds,1.321592804,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1986,Available in products-Peanut candy-Pounds,1.340317479,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1987,Available in products-Peanut candy-Pounds,1.346586209,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1988,Available in products-Peanut candy-Pounds,1.339887122,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1989,Available in products-Peanut candy-Pounds,1.340884723,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1990,Available in products-Peanut candy-Pounds,1.227882361,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1991,Available in products-Peanut candy-Pounds,1.300640361,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1992,Available in products-Peanut candy-Pounds,1.286465476,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1993,Available in products-Peanut candy-Pounds,1.401033714,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1994,Available in products-Peanut candy-Pounds,1.33487834,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1995,Available in products-Peanut candy-Pounds,1.32303693,
"Peanuts: Per capita availability, by type of product - Farmers' stock basis",1996,Available in products-Peanut candy-Pounds,1.345682097,
